year,exporter,importer,product,value,quantity,exporter_name,ISO3_exp,importer_name,ISO3_imp,exporter_continent,importer_continent
2021,32,710,220421,118.35,       24.937,Argentina,ARG,South Africa,ZAF,South America,Africa
2021,32,710,220422,0.088,        0.024,Argentina,ARG,South Africa,ZAF,South America,Africa
2021,32,710,220429,0.051,        0.005,Argentina,ARG,South Africa,ZAF,South America,Africa
2021,32,724,220410,7.474,        1.422,Argentina,ARG,Spain,ESP,South America,Europe
2021,32,724,220421,3263.735,      648.822,Argentina,ARG,Spain,ESP,South America,Europe
2021,32,724,220422,4.174,        2.250,Argentina,ARG,Spain,ESP,South America,Europe
2021,32,724,220429,153.592,      186.034,Argentina,ARG,Spain,ESP,South America,Europe
2021,32,752,220410,83.387,       28.447,Argentina,ARG,Sweden,SWE,South America,Europe
2021,32,752,220421,5050.125,     1109.644,Argentina,ARG,Sweden,SWE,South America,Europe
2021,32,752,220422,3547.028,     2065.000,Argentina,ARG,Sweden,SWE,South America,Europe
2021,32,752,220429,1732.774,     2134.981,Argentina,ARG,Sweden,SWE,South America,Europe
2021,32,757,220410,94.593,       12.204,Argentina,ARG,Switzerland,CHE,South America,Europe
2021,32,757,220421,15186.574,     2914.681,Argentina,ARG,Switzerland,CHE,South America,Europe
2021,32,757,220422,7.832,        0.213,Argentina,ARG,Switzerland,CHE,South America,Europe
2021,32,757,220429,427.191,      105.470,Argentina,ARG,Switzerland,CHE,South America,Europe
2021,32,764,220421,504.458,       72.308,Argentina,ARG,Thailand,THA,South America,Asia
2021,32,768,220421,10.223,       47.000,Argentina,ARG,Togo,TGO,South America,Africa
2021,32,768,220429,632.194,     1145.024,Argentina,ARG,Togo,TGO,South America,Africa
2021,32,784,220410,153.341,       29.049,Argentina,ARG,United Arab Emirates,ARE,South America,Asia
2021,32,784,220421,2751.216,      574.375,Argentina,ARG,United Arab Emirates,ARE,South America,Asia
2021,32,784,220422,1.353,        0.527,Argentina,ARG,United Arab Emirates,ARE,South America,Asia
2021,32,784,220429,23.766,       79.168,Argentina,ARG,United Arab Emirates,ARE,South America,Asia
2021,32,788,220421,0.983,        0.254,Argentina,ARG,Tunisia,TUN,South America,Africa
2021,32,792,220410,4.158,        2.556,Argentina,ARG,Turkey,TUR,South America,Asia
2021,32,792,220421,127.64,       29.124,Argentina,ARG,Turkey,TUR,South America,Asia
2021,32,804,220410,82.928,       11.385,Argentina,ARG,Ukraine,UKR,South America,Europe
2021,32,804,220421,1200.336,      382.628,Argentina,ARG,Ukraine,UKR,South America,Europe
2021,32,804,220422,8.347,        2.013,Argentina,ARG,Ukraine,UKR,South America,Europe
2021,32,807,220421,1.221,        0.194,Argentina,ARG,TFYR of Macedonia,MKD,South America,Europe
2021,32,826,220410,631.843,      125.053,Argentina,ARG,United Kingdom,GBR,South America,Europe
2021,32,826,220421,94903.853,    27123.133,Argentina,ARG,United Kingdom,GBR,South America,Europe
2021,32,826,220422,17.193,        0.797,Argentina,ARG,United Kingdom,GBR,South America,Europe
2021,32,826,220429,33374.287,    32619.936,Argentina,ARG,United Kingdom,GBR,South America,Europe
2021,32,834,220421,6.416,        2.191,Argentina,ARG,United Rep. of Tanzania,TZA,South America,Africa
2021,32,834,220422,0.017,        0.009,Argentina,ARG,United Rep. of Tanzania,TZA,South America,Africa
2021,32,842,220410,2834.074,      920.036,Argentina,ARG,USA,USA,South America,North America
2021,32,842,220421,226995.955,    51598.175,Argentina,ARG,USA,USA,South America,North America
2021,32,842,220422,479.202,      252.912,Argentina,ARG,USA,USA,South America,North America
2021,32,842,220429,10247.341,    14564.115,Argentina,ARG,USA,USA,South America,North America
2021,32,858,220410,754.471,      177.299,Argentina,ARG,Uruguay,URY,South America,South America
2021,32,858,220421,9751.276,     3327.749,Argentina,ARG,Uruguay,URY,South America,South America
2021,32,860,220421,21.931,        5.153,Argentina,ARG,Uzbekistan,UZB,South America,Asia
2021,32,862,220410,88.516,       33.611,Argentina,ARG,Venezuela,VEN,South America,South America
2021,32,862,220421,2317.583,     1194.812,Argentina,ARG,Venezuela,VEN,South America,South America
2021,32,894,220421,0.046,        0.015,Argentina,ARG,Zambia,ZMB,South America,Africa
2021,36,31,220410,3.572,        0.941,Australia,AUS,Azerbaijan,AZE,Oceania,Asia
2021,36,31,220421,9.447,        1.902,Australia,AUS,Azerbaijan,AZE,Oceania,Asia
2021,36,32,220421,4.048,        0.508,Australia,AUS,Argentina,ARG,Oceania,South America
2021,36,40,220410,1.635,        0.066,Australia,AUS,Austria,AUT,Oceania,Europe
2021,36,40,220421,469.695,       70.691,Australia,AUS,Austria,AUT,Oceania,Europe
2021,36,40,220422,0.381,        0.004,Australia,AUS,Austria,AUT,Oceania,Europe
2021,36,44,220421,252.798,       81.423,Australia,AUS,Bahamas,BHS,Oceania,North America
2021,36,50,220421,36.596,        9.806,Australia,AUS,Bangladesh,BGD,Oceania,Asia
2021,36,50,220422,0.146,        0.080,Australia,AUS,Bangladesh,BGD,Oceania,Asia
2021,36,51,220421,12.915,        2.213,Australia,AUS,Armenia,ARM,Oceania,Asia
2021,36,56,220410,224.371,       54.756,Australia,AUS,Belgium,BEL,Oceania,Europe
2021,36,56,220421,7503.186,     2107.384,Australia,AUS,Belgium,BEL,Oceania,Europe
2021,36,56,220422,695.879,     1013.603,Australia,AUS,Belgium,BEL,Oceania,Europe
2021,36,56,220429,12301.108,    13892.999,Australia,AUS,Belgium,BEL,Oceania,Europe
2021,36,70,220410,0.576,        0.090,Australia,AUS,Bosnia Herzegovina,BIH,Oceania,Europe
2021,36,70,220421,13.999,        3.564,Australia,AUS,Bosnia Herzegovina,BIH,Oceania,Europe
2021,36,72,220421,0.023,        0.006,Australia,AUS,Botswana,BWA,Oceania,Africa
2021,36,76,220410,28.33,        7.229,Australia,AUS,Brazil,BRA,Oceania,South America
2021,36,76,220421,1367.574,      360.272,Australia,AUS,Brazil,BRA,Oceania,South America
2021,36,76,220422,8.098,        0.495,Australia,AUS,Brazil,BRA,Oceania,South America
2021,36,76,220429,47.516,       15.615,Australia,AUS,Brazil,BRA,Oceania,South America
2021,36,84,220421,12.125,        4.990,Australia,AUS,Belize,BLZ,Oceania,North America
2021,36,90,220410,20.313,        2.534,Australia,AUS,Solomon Isds,SLB,Oceania,Oceania
2021,36,90,220421,503.186,       98.180,Australia,AUS,Solomon Isds,SLB,Oceania,Oceania
2021,36,90,220422,28.939,        8.480,Australia,AUS,Solomon Isds,SLB,Oceania,Oceania
2021,36,96,220410,2.595,        0.120,Australia,AUS,Brunei Darussalam,BRN,Oceania,Asia
2021,36,96,220421,8.858,        0.851,Australia,AUS,Brunei Darussalam,BRN,Oceania,Asia
2021,36,100,220410,0.358,        0.061,Australia,AUS,Bulgaria,BGR,Oceania,Europe
2021,36,100,220421,84.594,        9.435,Australia,AUS,Bulgaria,BGR,Oceania,Europe
2021,36,100,220429,19.326,        1.207,Australia,AUS,Bulgaria,BGR,Oceania,Europe
2021,36,104,220410,0.433,        0.027,Australia,AUS,Myanmar,MMR,Oceania,Asia
2021,36,104,220421,18.273,        2.804,Australia,AUS,Myanmar,MMR,Oceania,Asia
2021,36,104,220422,0.062,        0.004,Australia,AUS,Myanmar,MMR,Oceania,Asia
2021,36,104,220429,0.073,        0.004,Australia,AUS,Myanmar,MMR,Oceania,Asia
2021,36,108,220429,0.012,        0.010,Australia,AUS,Burundi,BDI,Oceania,Africa
2021,36,112,220410,1.443,        0.243,Australia,AUS,Belarus,BLR,Oceania,Europe
2021,36,112,220421,429.5,       76.822,Australia,AUS,Belarus,BLR,Oceania,Europe
2021,36,116,220410,39.732,        8.436,Australia,AUS,Cambodia,KHM,Oceania,Asia
2021,36,116,220421,1114.987,      142.266,Australia,AUS,Cambodia,KHM,Oceania,Asia
2021,36,116,220422,34.151,       19.208,Australia,AUS,Cambodia,KHM,Oceania,Asia
2021,36,120,220410,2.294,        0.630,Australia,AUS,Cameroon,CMR,Oceania,Africa
2021,36,120,220421,30.549,        9.315,Australia,AUS,Cameroon,CMR,Oceania,Africa
2021,36,124,220410,8581.689,     1681.653,Australia,AUS,Canada,CAN,Oceania,North America
2021,36,124,220421,106494.145,    21755.008,Australia,AUS,Canada,CAN,Oceania,North America
2021,36,124,220422,8783.284,     3686.919,Australia,AUS,Canada,CAN,Oceania,North America
2021,36,124,220429,19302.408,    20562.977,Australia,AUS,Canada,CAN,Oceania,North America
2021,36,144,220410,56.93,        9.056,Australia,AUS,Sri Lanka,LKA,Oceania,Asia
2021,36,144,220421,384.602,       97.217,Australia,AUS,Sri Lanka,LKA,Oceania,Asia
2021,36,144,220429,1.085,        0.083,Australia,AUS,Sri Lanka,LKA,Oceania,Asia
2021,36,152,220421,5.285,        0.163,Australia,AUS,Chile,CHL,Oceania,South America
2021,36,152,220429,0.827,        0.004,Australia,AUS,Chile,CHL,Oceania,South America
2021,36,156,220410,1263.619,      232.458,Australia,AUS,China,CHN,Oceania,Asia
2021,36,156,220421,13938.95,     3958.785,Australia,AUS,China,CHN,Oceania,Asia
2021,36,156,220422,435.861,      188.745,Australia,AUS,China,CHN,Oceania,Asia
2021,36,156,220429,6608.923,     3626.395,Australia,AUS,China,CHN,Oceania,Asia
2021,36,170,220421,130.069,       37.408,Australia,AUS,Colombia,COL,Oceania,South America
2021,36,188,220421,219.469,       48.838,Australia,AUS,Costa Rica,CRI,Oceania,North America
2021,36,188,220429,47.83,        0.840,Australia,AUS,Costa Rica,CRI,Oceania,North America
2021,36,196,220410,4.962,        0.756,Australia,AUS,Cyprus,CYP,Oceania,Asia
2021,36,196,220421,42.945,        8.141,Australia,AUS,Cyprus,CYP,Oceania,Asia
2021,36,203,220410,13.133,        2.012,Australia,AUS,Czechia,CZE,Oceania,Europe
2021,36,203,220421,2371.851,      587.109,Australia,AUS,Czechia,CZE,Oceania,Europe
2021,36,203,220422,90.778,       55.560,Australia,AUS,Czechia,CZE,Oceania,Europe
2021,36,203,220429,5.198,        1.896,Australia,AUS,Czechia,CZE,Oceania,Europe
2021,36,208,220410,519.93,      115.847,Australia,AUS,Denmark,DNK,Oceania,Europe
2021,36,208,220421,20753.628,     4880.494,Australia,AUS,Denmark,DNK,Oceania,Europe
2021,36,208,220422,624.701,      255.799,Australia,AUS,Denmark,DNK,Oceania,Europe
2021,36,208,220429,19404.384,    18008.133,Australia,AUS,Denmark,DNK,Oceania,Europe
2021,36,214,220421,704.55,      156.338,Australia,AUS,Dominican Rep.,DOM,Oceania,North America
2021,36,222,220421,40.651,        7.821,Australia,AUS,El Salvador,SLV,Oceania,North America
2021,36,231,220410,0.166,        0.023,Australia,AUS,Ethiopia,ETH,Oceania,Africa
2021,36,231,220421,50.574,       11.102,Australia,AUS,Ethiopia,ETH,Oceania,Africa
2021,36,233,220410,21.592,        5.602,Australia,AUS,Estonia,EST,Oceania,Europe
2021,36,233,220421,723.626,      236.116,Australia,AUS,Estonia,EST,Oceania,Europe
2021,36,233,220422,624.396,      232.503,Australia,AUS,Estonia,EST,Oceania,Europe
2021,36,233,220429,27.856,       14.208,Australia,AUS,Estonia,EST,Oceania,Europe
2021,36,242,220410,187.31,       27.569,Australia,AUS,Fiji,FJI,Oceania,Oceania
2021,36,242,220421,2374.259,      858.546,Australia,AUS,Fiji,FJI,Oceania,Oceania
2021,36,242,220422,24.923,       12.289,Australia,AUS,Fiji,FJI,Oceania,Oceania
2021,36,242,220429,112.661,       18.894,Australia,AUS,Fiji,FJI,Oceania,Oceania
2021,36,246,220410,360.819,       90.807,Australia,AUS,Finland,FIN,Oceania,Europe
2021,36,246,220421,5188.928,     1024.034,Australia,AUS,Finland,FIN,Oceania,Europe
2021,36,246,220422,2528.244,           NA,Australia,AUS,Finland,FIN,Oceania,Europe
2021,36,246,220429,3229.395,     3272.424,Australia,AUS,Finland,FIN,Oceania,Europe
2021,36,251,220410,17.73,        1.209,Australia,AUS,France,FRA,Oceania,Europe
2021,36,251,220421,5154.026,      874.768,Australia,AUS,France,FRA,Oceania,Europe
2021,36,251,220422,898.364,      377.120,Australia,AUS,France,FRA,Oceania,Europe
2021,36,251,220429,6009.891,     5382.517,Australia,AUS,France,FRA,Oceania,Europe
2021,36,268,220421,99.52,       27.099,Australia,AUS,Georgia,GEO,Oceania,Asia
2021,36,268,220422,32.812,       48.000,Australia,AUS,Georgia,GEO,Oceania,Asia
2021,36,276,220410,95.957,        9.958,Australia,AUS,Germany,DEU,Oceania,Europe
2021,36,276,220421,23088.396,     4064.733,Australia,AUS,Germany,DEU,Oceania,Europe
2021,36,276,220422,6344.536,     2675.085,Australia,AUS,Germany,DEU,Oceania,Europe
2021,36,276,220429,22950.763,    23948.546,Australia,AUS,Germany,DEU,Oceania,Europe
2021,36,288,220410,3.606,        0.864,Australia,AUS,Ghana,GHA,Oceania,Africa
2021,36,288,220421,59.818,       16.333,Australia,AUS,Ghana,GHA,Oceania,Africa
2021,36,300,220410,1.001,        0.068,Australia,AUS,Greece,GRC,Oceania,Europe
2021,36,300,220421,294.144,       15.295,Australia,AUS,Greece,GRC,Oceania,Europe
2021,36,320,220421,21.899,        7.064,Australia,AUS,Guatemala,GTM,Oceania,North America
2021,36,328,220421,8.282,        3.263,Australia,AUS,Guyana,GUY,Oceania,South America
2021,36,328,220429,33.407,       15.491,Australia,AUS,Guyana,GUY,Oceania,South America
2021,36,340,220410,0.255,        0.009,Australia,AUS,Honduras,HND,Oceania,North America
2021,36,340,220421,39.442,       13.833,Australia,AUS,Honduras,HND,Oceania,North America
2021,36,348,220410,0.477,        0.020,Australia,AUS,Hungary,HUN,Oceania,Europe
2021,36,348,220421,2.147,        0.108,Australia,AUS,Hungary,HUN,Oceania,Europe
2021,36,348,220422,0.093,        0.003,Australia,AUS,Hungary,HUN,Oceania,Europe
2021,36,348,220429,0.081,        0.001,Australia,AUS,Hungary,HUN,Oceania,Europe
2021,36,352,220410,22.426,        3.458,Australia,AUS,Iceland,ISL,Oceania,Europe
2021,36,352,220421,616.641,      104.906,Australia,AUS,Iceland,ISL,Oceania,Europe
2021,36,352,220422,0.008,        0.004,Australia,AUS,Iceland,ISL,Oceania,Europe
2021,36,352,220429,199.167,       58.285,Australia,AUS,Iceland,ISL,Oceania,Europe
2021,36,360,220410,40.69,        6.080,Australia,AUS,Indonesia,IDN,Oceania,Asia
2021,36,360,220421,4572.279,      689.758,Australia,AUS,Indonesia,IDN,Oceania,Asia
2021,36,360,220429,28.91,        4.733,Australia,AUS,Indonesia,IDN,Oceania,Asia
2021,36,372,220410,197.247,       48.385,Australia,AUS,Ireland,IRL,Oceania,Europe
2021,36,372,220421,33843.236,     6392.464,Australia,AUS,Ireland,IRL,Oceania,Europe
2021,36,372,220422,3.126,        0.090,Australia,AUS,Ireland,IRL,Oceania,Europe
2021,36,372,220429,150.945,       46.887,Australia,AUS,Ireland,IRL,Oceania,Europe
2021,36,376,220410,0.886,        0.032,Australia,AUS,Israel,ISR,Oceania,Asia
2021,36,376,220421,402.939,    24145.521,Australia,AUS,Israel,ISR,Oceania,Asia
2021,36,380,220421,289.865,       85.696,Australia,AUS,Italy,ITA,Oceania,Europe
2021,36,380,220429,94.642,       59.832,Australia,AUS,Italy,ITA,Oceania,Europe
2021,36,388,220410,483.491,      167.720,Australia,AUS,Jamaica,JAM,Oceania,North America
2021,36,388,220421,431.985,      173.280,Australia,AUS,Jamaica,JAM,Oceania,North America
2021,36,388,220429,0.394,        0.007,Australia,AUS,Jamaica,JAM,Oceania,North America
2021,36,392,220410,6694.407,     1260.677,Australia,AUS,Japan,JPN,Oceania,Asia
2021,36,392,220421,25352.649,     5865.846,Australia,AUS,Japan,JPN,Oceania,Asia
2021,36,392,220422,3056.346,     1552.741,Australia,AUS,Japan,JPN,Oceania,Asia
2021,36,392,220429,4395.45,     3876.308,Australia,AUS,Japan,JPN,Oceania,Asia
2021,36,398,220421,11.814,        1.526,Australia,AUS,Kazakhstan,KAZ,Oceania,Asia
2021,36,400,220421,2.727,        0.697,Australia,AUS,Jordan,JOR,Oceania,Asia
2021,36,404,220410,13.21,        2.913,Australia,AUS,Kenya,KEN,Oceania,Africa
2021,36,404,220421,418.304,      112.715,Australia,AUS,Kenya,KEN,Oceania,Africa
2021,36,404,220429,43.346,        9.449,Australia,AUS,Kenya,KEN,Oceania,Africa
2021,36,410,220410,1032.079,      205.061,Australia,AUS,Rep. of Korea,KOR,Oceania,Asia
2021,36,410,220421,29861.577,     4794.575,Australia,AUS,Rep. of Korea,KOR,Oceania,Asia
2021,36,410,220422,1118.061,      552.166,Australia,AUS,Rep. of Korea,KOR,Oceania,Asia
2021,36,410,220429,141.367,       33.240,Australia,AUS,Rep. of Korea,KOR,Oceania,Asia
2021,36,417,220410,0.983,        0.269,Australia,AUS,Kyrgyzstan,KGZ,Oceania,Asia
2021,36,417,220421,14.606,        4.437,Australia,AUS,Kyrgyzstan,KGZ,Oceania,Asia
2021,36,418,220421,376.755,       52.049,Australia,AUS,Lao People's Dem. Rep.,LAO,Oceania,Asia
2021,36,422,220421,5.105,        1.818,Australia,AUS,Lebanon,LBN,Oceania,Asia
2021,36,428,220410,63.701,       19.175,Australia,AUS,Latvia,LVA,Oceania,Europe
2021,36,428,220421,1394.013,      550.128,Australia,AUS,Latvia,LVA,Oceania,Europe
2021,36,440,220410,29.381,        9.186,Australia,AUS,Lithuania,LTU,Oceania,Europe
2021,36,440,220421,231.558,       60.035,Australia,AUS,Lithuania,LTU,Oceania,Europe
2021,36,442,220410,0.448,        0.145,Australia,AUS,Luxembourg,LUX,Oceania,Europe
2021,36,442,220421,26.057,       10.138,Australia,AUS,Luxembourg,LUX,Oceania,Europe
2021,36,442,220429,0.062,        0.038,Australia,AUS,Luxembourg,LUX,Oceania,Europe
2021,36,450,220421,1.539,        1.080,Australia,AUS,Madagascar,MDG,Oceania,Africa
2021,36,458,220410,96.398,       17.738,Australia,AUS,Malaysia,MYS,Oceania,Asia
2021,36,458,220421,29264.253,     2597.621,Australia,AUS,Malaysia,MYS,Oceania,Asia
2021,36,458,220422,43.308,        9.214,Australia,AUS,Malaysia,MYS,Oceania,Asia
2021,36,458,220429,10.911,        0.720,Australia,AUS,Malaysia,MYS,Oceania,Asia
2021,36,484,220410,31.277,        9.162,Australia,AUS,Mexico,MEX,Oceania,North America
2021,36,484,220421,779.517,      141.764,Australia,AUS,Mexico,MEX,Oceania,North America
2021,36,496,220410,12.456,        5.105,Australia,AUS,Mongolia,MNG,Oceania,Asia
2021,36,496,220421,925.397,      349.457,Australia,AUS,Mongolia,MNG,Oceania,Asia
2021,36,496,220422,38.129,       18.998,Australia,AUS,Mongolia,MNG,Oceania,Asia
2021,36,498,220421,3.946,        1.041,Australia,AUS,Rep. of Moldova,MDA,Oceania,Europe
2021,36,499,220410,5.802,        0.882,Australia,AUS,Montenegro,MNE,Oceania,Europe
2021,36,499,220421,40.107,        6.300,Australia,AUS,Montenegro,MNE,Oceania,Europe
2021,36,504,220421,21.124,        2.354,Australia,AUS,Morocco,MAR,Oceania,Africa
2021,36,512,220421,26.022,        7.668,Australia,AUS,Oman,OMN,Oceania,Asia
2021,36,524,220410,651.54,      102.069,Australia,AUS,Nepal,NPL,Oceania,Asia
2021,36,524,220421,78.761,       41.599,Australia,AUS,Nepal,NPL,Oceania,Asia
2021,36,524,220422,26.693,       24.720,Australia,AUS,Nepal,NPL,Oceania,Asia
2021,36,528,220410,909.405,      219.685,Australia,AUS,Netherlands,NLD,Oceania,Europe
2021,36,528,220421,26686.758,     6777.335,Australia,AUS,Netherlands,NLD,Oceania,Europe
2021,36,528,220422,7.614,        0.343,Australia,AUS,Netherlands,NLD,Oceania,Europe
2021,36,528,220429,19683.612,    15300.869,Australia,AUS,Netherlands,NLD,Oceania,Europe
2021,36,540,220410,38.637,        5.776,Australia,AUS,New Caledonia,NCL,Oceania,Oceania
